"name","picurl","url"
"Väikesed ahjujäätised","http://pilt.toidutare.ee/pilt/02.2010/6309/311x311.jpg?t=1418154550","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/1005B/#Väikesed ahjujäätised"
"Rukki-pohlavaht","http://pilt.toidutare.ee/pilt/01.2010/6345/311x311.jpg?t=1416899640","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/10FAB/#Rukki-pohlavaht"
"Puuviljakompott","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/10F82/#Puuviljakompott"
"Kirju piparkoogimaius","http://pilt.toidutare.ee/pilt/12.2009/6363/311x311.jpg?t=1416987917","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/10F30/#Kirju piparkoogimaius"
"Kihiline piparkoogidessert","http://pilt.toidutare.ee/pilt/12.2009/6364/311x311.jpg?t=1416987918","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/10F32/#Kihiline piparkoogidessert"
"Magusad mandlid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/10F2F/#Magusad mandlid"
"Magusad pintslid","http://pilt.toidutare.ee/pilt/12.2009/6382/311x311.jpg?t=1416987927","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/10F2C/#Magusad pintslid"
"Vahukoor küpsistega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/10F19/#Vahukoor küpsistega"
"Kamavaht","http://pilt.toidutare.ee/pilt/11.2009/6430/311x311.jpg?t=1416982919","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/100A3/#Kamavaht"
"Kibuvitsamarmelaad","http://pilt.toidutare.ee/pilt/10.2009/6457/311x311.jpg?t=1416939799","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/10EB2/#Kibuvitsamarmelaad"
"Õunasupp röstitud kaerahelvestega","http://pilt.toidutare.ee/pilt/10.2009/6470/311x311.jpg?t=1416939804","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/10387/#Õunasupp röstitud kaerahelvestega"
"Pirnid jõhvikasiirupis","http://pilt.toidutare.ee/pilt/10.2009/6478/311x311.jpg?t=1416939808","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/1036A/#Pirnid jõhvikasiirupis"
"Jõhvikad šokolaadivahuga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/10364/#Jõhvikad šokolaadivahuga"
"Ploomi-trifle","http://pilt.toidutare.ee/pilt/09.2009/6527/311x311.jpg?t=1416935322","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/10ECD/#Ploomi-trifle"
"Õunad puuviljakompotis","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/10EB0/#Õunad puuviljakompotis"
"Suhkrusiirup 28º","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/E6AE/#Suhkrusiirup 28º"
"Tiramisu, see päris","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/EBC6/#Tiramisu, see päris"
"Leivasupp rosinate ja õuntega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/10732/#Leivasupp rosinate ja õuntega"
"Küpsisemagustoit marjadega","http://pilt.toidutare.ee/pilt/08.2009/6578/311x311.jpg?t=1416931692","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/FEF1/#Küpsisemagustoit marjadega"
"Iiriskommid","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/E86A/#Iiriskommid"
"Sõstra-puruvorm","http://pilt.toidutare.ee/pilt/08.2009/6586/311x311.jpg?t=1416931695","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/10E96/#Sõstra-puruvorm"
"Marjad purutainas","http://pilt.toidutare.ee/pilt/08.2009/6592/311x311.jpg?t=1416931698","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/10E7D/#Marjad purutainas"
"Mustikaparfee","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/10DCD/#Mustikaparfee"
"Õhkkerge mustasõstra-mousse","http://pilt.toidutare.ee/pilt/08.2009/6612/311x311.jpg?t=1416931705","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/10E35/#Õhkkerge mustasõstra-mousse"
"Tiramisu vaarikatega","http://pilt.toidutare.ee/pilt/08.2009/6617/311x311.jpg?t=1416931708","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/ED0A/#Tiramisu vaarikatega"
"Sidruni-salveijäätis","http://pilt.toidutare.ee/pilt/08.2009/6623/311x311.jpg?t=1416931710","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/10E0F/#Sidruni-salveijäätis"
"Mõrušokolaadijäätis","http://pilt.toidutare.ee/pilt/08.2009/6624/311x311.jpg?t=1416931710","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/10E0D/#Mõrušokolaadijäätis"
"Mustika-vaarika kohupiim","http://pilt.toidutare.ee/pilt/07.2009/6633/311x311.jpg?t=1416928911","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/10DFA/#Mustika-vaarika kohupiim"
"Suvemarjabrülee","http://pilt.toidutare.ee/pilt/07.2009/6637/311x311.jpg?t=1416928915","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/10DF2/#Suvemarjabrülee"
"Kodune mustikajäätis","http://pilt.toidutare.ee/pilt/07.2009/6638/311x311.jpg?t=1416928916","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/10DEE/#Kodune mustikajäätis"
"Suvemarjad valge šokolaadi kastmes","http://pilt.toidutare.ee/pilt/07.2009/6655/311x311.jpg?t=1416928922","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/101CA/#Suvemarjad valge šokolaadi kastmes"
"Maasikad purustatud rohelise pipraga","http://pilt.toidutare.ee/pilt/07.2009/6665/311x311.jpg?t=1416928926","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/10D79/#Maasikad purustatud rohelise pipraga"
"Vokitud viinamarjad portveiniga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/ED43/#Vokitud viinamarjad portveiniga"
"Vokitud marjasalat","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/ED40/#Vokitud marjasalat"
"Parfee rabarberi ja küpsistega","http://pilt.toidutare.ee/pilt/06.2009/6690/311x311.jpg?t=1416924202","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/101AF/#Parfee rabarberi ja küpsistega"
"Tsitruseline puuviljasalat","http://pilt.toidutare.ee/pilt/06.2009/6720/311x311.jpg?t=1416924228","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/10D55/#Tsitruseline puuviljasalat"
"Toorjuustuvaht","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/EC4E/#Toorjuustuvaht"
"Martsipanitäidisega pirnid","http://pilt.toidutare.ee/pilt/06.2009/6773/311x311.jpg?t=1416924250","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/10CC7/#Martsipanitäidisega pirnid"
"Rabarberidessert vanillikreemivahuga","http://pilt.toidutare.ee/pilt/05.2009/6796/311x311.jpg?t=1416915221","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/10C6E/#Rabarberidessert vanillikreemivahuga"
"Vanillikastmega rabarberikrõbedik","http://pilt.toidutare.ee/pilt/05.2009/6811/311x311.jpg?t=1416915228","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/10C2F/#Vanillikastmega rabarberikrõbedik"
"Rabarberikompott kitsejuustuga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/E8D9/#Rabarberikompott kitsejuustuga"
"Grillitud apelsinid siirupis","http://pilt.toidutare.ee/pilt/05.2009/6821/311x311.jpg?t=1416915232","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/10C28/#Grillitud apelsinid siirupis"
"Marjatarretise ja beseega vanillikaste","http://pilt.toidutare.ee/pilt/05.2009/6835/311x311.jpg?t=1416915238","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/10C14/#Marjatarretise ja beseega vanillikaste"
"Paneeritud banaan vanillijäätisega","http://pilt.toidutare.ee/pilt/05.2009/6842/311x311.jpg?t=1416915242","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/10C0F/#Paneeritud banaan vanillijäätisega"
"Paks rabarberikissell","http://pilt.toidutare.ee/pilt/05.2009/6851/311x311.jpg?t=1416915248","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/103A9/#Paks rabarberikissell"
"Valge šokolaadi ja piparmündi vaht","http://pilt.toidutare.ee/pilt/05.2009/6861/311x311.jpg?t=1416915252","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/103A2/#Valge šokolaadi ja piparmündi vaht"
"Hirsivaht mangosmuutist","http://pilt.toidutare.ee/pilt/04.2009/6875/311x311.jpg?t=1416909941","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/10C04/#Hirsivaht mangosmuutist"
"Puuvilja-iirisefondüü","http://pilt.toidutare.ee/pilt/04.2009/6895/311x311.jpg?t=1416909952","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/1075F/#Puuvilja-iirisefondüü"
"Jäätisekook","http://pilt.toidutare.ee/pilt/04.2009/6896/311x311.jpg?t=1416909953","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/FE93/#Jäätisekook"
"Margarita-jäätis","http://pilt.toidutare.ee/pilt/04.2009/6909/311x311.jpg?t=1416909962","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/1629A/#Margarita-jäätis"
"Marineeritud puuviljasalat","http://pilt.toidutare.ee/pilt/04.2009/6914/311x311.jpg?t=1416909965","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/FE78/#Marineeritud puuviljasalat"
"Ameerika krõbedad šokolaadimunad","http://pilt.toidutare.ee/pilt/04.2009/6929/311x311.jpg?t=1416909973","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/FE6A/#Ameerika krõbedad šokolaadimunad"
"Amaretto-likööriga vahukooredessert (syllabub)","http://pilt.toidutare.ee/pilt/04.2009/6931/311x311.jpg?t=1416909973","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/10AE1/#Amaretto-likööriga vahukooredessert (syllabub)"
"Pasha","http://pilt.toidutare.ee/pilt/04.2009/6935/311x311.jpg?t=1416909976","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/10BBF/#Pasha"
"Šokolaadi-pirnipuding","http://pilt.toidutare.ee/pilt/04.2009/6968/311x311.jpg?t=1416909991","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/10BCD/#Šokolaadi-pirnipuding"
"Šokolaadi-kohupiimamagustoit leivaga","http://pilt.toidutare.ee/pilt/04.2009/6975/311x311.jpg?t=1416909993","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/10BC5/#Šokolaadi-kohupiimamagustoit leivaga"
"Vaarikakreem","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/10BC3/#Vaarikakreem"
"Pohla-karamellitarretis","http://pilt.toidutare.ee/pilt/04.2009/6980/311x311.jpg?t=1416909994","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/FB03/#Pohla-karamellitarretis"
"Rosinakissell vahukoorega","http://pilt.toidutare.ee/pilt/03.2009/6988/311x311.jpg?t=1416906006","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/10BA5/#Rosinakissell vahukoorega"
"Kama-jogurtitarretis","http://pilt.toidutare.ee/pilt/03.2009/7005/311x311.jpg?t=1416906012","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/106D9/#Kama-jogurtitarretis"
"Vaarikaparfee","http://pilt.toidutare.ee/pilt/03.2009/7007/311x311.jpg?t=1416906013","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/102C1/#Vaarikaparfee"
"Vana Tallinna panna cotta","http://pilt.toidutare.ee/pilt/03.2009/7031/311x311.jpg?t=1416906020","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/10B6D/#Vana Tallinna panna cotta"
"Kärjemaius (hokey pokey)","http://pilt.toidutare.ee/pilt/03.2009/7035/311x311.jpg?t=1416906021","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/1028A/#Kärjemaius (hokey pokey)"
"Mustikasupp vahukoorega","http://pilt.toidutare.ee/pilt/03.2009/7040/311x311.jpg?t=1416906023","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/FCC4/#Mustikasupp vahukoorega"
"Etoni segadik (Eton mess) ehk maasikad vahukoore ja beseeküpsistega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/10B2B/#Etoni segadik (Eton mess) ehk maasikad vahukoore ja beseeküpsistega"
"Marjakohupiim","http://pilt.toidutare.ee/pilt/03.2009/7074/311x311.jpg?t=1416906045","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/1054E/#Marjakohupiim"
"Kohvikreem viskiga","http://pilt.toidutare.ee/pilt/02.2009/7086/311x311.jpg?t=1418154407","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/10ACB/#Kohvikreem viskiga"
"Kiirelt valmiv šokolaadivaht","http://pilt.toidutare.ee/pilt/02.2009/7095/311x311.jpg?t=1418154409","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/10AA4/#Kiirelt valmiv šokolaadivaht"
"Tarte Tatin vanillijäätisega","http://pilt.toidutare.ee/pilt/02.2009/7120/311x311.jpg?t=1418154415","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/1001F/#Tarte Tatin vanillijäätisega"
"Veniv iirisekaste","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/jäätis_ja_parfee/10A62/#Veniv iirisekaste"
"Vürtsikas puuvilja-vokiroog vanillijäätisega","http://pilt.toidutare.ee/pilt/02.2009/7136/311x311.jpg?t=1418154418","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/10A61/#Vürtsikas puuvilja-vokiroog vanillijäätisega"
"Nigella tsitrusjogurt viigimarjadega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/10A29/#Nigella tsitrusjogurt viigimarjadega"
"Puuviljad küpsiste ja vahukoorega","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/E951/#Puuviljad küpsiste ja vahukoorega"
"Šokolaadi-küpsiserull","http://pilt.toidutare.ee/pilt/01.2009/7180/311x311.jpg?t=1416899408","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/10539/#Šokolaadi-küpsiserull"
"Keisripudi","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/10517/#Keisripudi"
"Virsikudessert „Peach Melba”","http://pilt.toidutare.ee/pilt/01.2009/7187/311x311.jpg?t=1416899410","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/10508/#Virsikudessert „Peach Melba”"
"Must-valge kreem","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/10504/#Must-valge kreem"
"Kohupiimakreem leivapuruga","http://pilt.toidutare.ee/pilt/01.2009/7216/311x311.jpg?t=1416899422","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/1099B/#Kohupiimakreem leivapuruga"
"Kuum inglise puding","http://pilt.toidutare.ee/pilt/01.2009/7218/311x311.jpg?t=1416899423","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/10974/#Kuum inglise puding"
"Siiruviiruline jogurtimaius","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/10996/#Siiruviiruline jogurtimaius"
"Siiruviiruline magustoit","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/EBB8/#Siiruviiruline magustoit"
"Hurmaasalat","http://pilt.toidutare.ee/pilt/01.2009/7224/311x311.jpg?t=1416899425","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/10987/#Hurmaasalat"
"Ananassi-vokiroog tequila´ga","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/ED41/#Ananassi-vokiroog tequila´ga"
"Lumepallisupp","http://pilt.toidutare.ee/pilt/01.2009/7227/311x311.jpg?t=1416899426","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/E955/#Lumepallisupp"
"Meie Annid trühvlid","http://pilt.toidutare.ee/pilt/01.2009/7236/311x311.jpg?t=1416899430","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/1076D/#Meie Annid trühvlid"
"Kookosekreem puuviljaga","http://pilt.toidutare.ee/pilt/01.2009/7247/311x311.jpg?t=1416899435","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/1094F/#Kookosekreem puuviljaga"
"Aprikoosid šokolaadikuues","http://pilt.toidutare.ee/pilt/12.2008/7268/311x311.jpg?t=1416987497","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/1093A/#Aprikoosid šokolaadikuues"
"Leivavaht astelpajuga","http://pilt.toidutare.ee/pilt/12.2008/7280/311x311.jpg?t=1416987504","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/1075C/#Leivavaht astelpajuga"
"Tšilline puuviljasalat toorjuustukreemiga","http://pilt.toidutare.ee/pilt/12.2008/7287/311x311.jpg?t=1416987508","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/10913/#Tšilline puuviljasalat toorjuustukreemiga"
"Apelsinitrühvlid","http://pilt.toidutare.ee/pilt/12.2008/7289/311x311.jpg?t=1416987511","http://toidutare.ee/road/magustoidud_ja_maiustused/maiustused/10900/#Apelsinitrühvlid"
"Porgandine magustoit","http://pilt.toidutare.ee/pilt/12.2008/7322/311x311.jpg?t=1416987535","http://toidutare.ee/road/magustoidud_ja_maiustused/tarretised/10605/#Porgandine magustoit"
"Kookospiima kreem-karamell","http://pilt.toidutare.ee/pilt/12.2008/7346/311x311.jpg?t=1416987550","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/10876/#Kookospiima kreem-karamell"
"Vanaema mannakreem ehk mannavaht","http://toidutare.ee/resources/img/toidutare_uus/no_image_270x270.png","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/E953/#Vanaema mannakreem ehk mannavaht"
"Kihiline piparkoogimagustoit","http://pilt.toidutare.ee/pilt/12.2008/7369/311x311.jpg?t=1416987563","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/1085A/#Kihiline piparkoogimagustoit"
"Kardemoni brüleekreem kõrvitsatšatniga","http://pilt.toidutare.ee/pilt/11.2008/7382/311x311.jpg?t=1416982439","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/10841/#Kardemoni brüleekreem kõrvitsatšatniga"
"Bubert ehk munavahune mannapuder","http://pilt.toidutare.ee/pilt/11.2008/7474/311x311.jpg?t=1416982494","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/E954/#Bubert ehk munavahune mannapuder"
"Tuunitud leivasupp","http://pilt.toidutare.ee/pilt/11.2008/7476/311x311.jpg?t=1416982495","http://toidutare.ee/road/magustoidud_ja_maiustused/magusad_supid/FE38/#Tuunitud leivasupp"
"Kirsikreem","http://pilt.toidutare.ee/pilt/11.2008/7486/311x311.jpg?t=1416982507","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/F960/#Kirsikreem"
"Valge šokolaadi vaht vaarikakastmega","http://pilt.toidutare.ee/pilt/11.2008/7496/311x311.jpg?t=1416982511","http://toidutare.ee/road/magustoidud_ja_maiustused/kreemid_ja_pudingid/F96D/#Valge šokolaadi vaht vaarikakastmega"
"Murakad Lapi leiva ja juustuga","http://pilt.toidutare.ee/pilt/11.2008/7499/311x311.jpg?t=1416982513","http://toidutare.ee/road/magustoidud_ja_maiustused/marjad_ja_puuviljad/103FF/#Murakad Lapi leiva ja juustuga"
